x,y,z,intensity,gps_time,label,global_id
746058.12391357,2574345.11961304,451.51135254,13107,4518.43994141,30,708010003
746058.12202148,2574345.37269531,450.69665527,1028,4518.43994141,30,708010003
746058.10792236,2574345.16520630,451.42074585,12593,4518.43994141,30,708010003
746058.32642822,2574344.83320557,451.98165894,1028,4518.43994141,30,708010003
746058.23420410,2574345.15071045,451.17324829,1285,4518.43994141,30,708010003
746058.09937744,2574345.26429687,451.12985229,771,4518.43994141,30,708010003
746058.21430664,2574344.97730957,451.78964233,257,4518.43994141,30,708010003
746058.16230469,2574345.26020752,450.99835205,1028,4518.43994141,30,708010003
746058.14960938,2574345.30039917,450.90014648,1028,4518.43994141,30,708010003
746058.14808350,2574345.33531128,450.79464722,771,4518.43994141,30,708010003
746058.12812500,2574345.12889038,451.51394653,14135,4518.43994141,30,708010003
746058.09882813,2574345.27629028,451.13485718,1028,4518.43994141,30,708010003
746058.22028809,2574344.98570190,451.79183960,257,4518.43994141,30,708010003
746058.15229492,2574345.27769409,451.00845337,1028,4518.43994141,30,708010003
746058.19428711,2574345.03459106,451.69705200,257,4518.43994141,30,708010003
746058.15870361,2574345.30699097,450.90063477,1028,4518.43994141,30,708010003
746058.17280273,2574345.33338867,450.78594971,1285,4518.43994141,30,708010003
746058.12397461,2574345.14338623,451.51885986,14649,4518.43994141,30,708010003
746058.12440186,2574345.39430176,450.70684814,1028,4518.43994141,30,708010003
746058.07569580,2574345.23948608,451.34384155,17990,4518.43994141,30,708010003
746058.29011230,2574345.14189087,451.15994263,771,4518.43994141,30,708010003
746058.23127441,2574344.99079834,451.79324341,257,4518.43994141,30,708010003
746058.11341553,2574345.31150757,451.03265381,1028,4518.43994141,30,708010003
746058.14179688,2574345.11268555,451.61444092,20560,4518.44042969,30,708010003
746058.12861328,2574345.40360962,450.71005249,1028,4518.44042969,30,708010003
746058.11689453,2574345.19468628,451.42984009,12850,4518.44042969,30,708010003
746058.08131104,2574345.24751221,451.34603882,16448,4518.44042969,30,708010003
746058.30421143,2574344.88780151,451.99185181,2827,4518.44042969,30,708010003
746058.31397705,2574345.13999878,451.15505981,771,4518.44042969,30,708010003
746058.11671143,2574345.28889404,451.13635254,1285,4518.44042969,30,708010003
746058.25037842,2574344.99049316,451.79333496,257,4518.44042969,30,708010003
746058.10792236,2574345.32618652,451.04034424,1028,4518.44042969,30,708010003
746058.19117432,2574345.06111084,451.70443726,257,4518.44042969,30,708010003
746058.16401367,2574345.32728516,450.90844727,1028,4518.44042969,30,708010003
746058.14747314,2574345.12080322,451.61654663,20560,4518.44042969,30,708010003
746058.13111572,2574345.37910400,450.82125854,1285,4518.44042969,30,708010003
746058.11250000,2574345.17408691,451.52966309,15677,4518.44042969,30,708010003
746058.12342529,2574345.41749512,450.71905518,1285,4518.44042969,30,708010003
746058.10621338,2574345.21299683,451.43725586,13621,4518.44042969,30,708010003
746058.34779053,2574345.13270508,451.14614868,771,4518.44042969,30,708010003
746058.12067871,2574345.29811035,451.13925171,1285,4518.44042969,30,708010003
746058.25312500,2574345.00120483,451.79614258,257,4518.44042969,30,708010003
746058.11188965,2574345.33531128,451.04324341,771,4518.44042969,30,708010003
746058.20209961,2574345.06620728,451.70565796,257,4518.44042969,30,708010003
746058.16492920,2574345.33830200,450.91323853,1285,4518.44042969,30,708010003
746058.14002686,2574345.13758789,451.62194824,19789,4518.44042969,30,708010003
746058.12891846,2574345.39170776,450.82806396,1285,4518.44042969,30,708010003
746058.11811523,2574345.18229614,451.53186035,15163,4518.44042969,30,708010003
746058.12452393,2574345.42829834,450.72415161,1285,4518.44042969,30,708010003
746058.30982666,2574344.90959106,451.99694824,15163,4518.44042969,30,708010003
746058.32142334,2574345.16059814,451.16165161,771,4518.44042969,30,708010003
746058.25538330,2574344.97950684,451.89974976,19018,4518.44042969,30,708010003
746058.12299805,2574345.30808960,451.14285278,1799,4518.44042969,30,708010003
746058.22590332,2574345.03150879,451.80364990,514,4518.44042969,30,708010003
746058.20789795,2574345.07459961,451.70785522,257,4518.44042969,30,708010003
746058.12757568,2574345.37010132,450.93826294,771,4518.44042969,30,708010003
746058.13569336,2574345.15199219,451.62646484,20560,4518.44042969,30,708010003
746058.12037354,2574345.40739380,450.83834839,771,4518.44042969,30,708010003
746058.12037354,2574345.19248901,451.53485107,15677,4518.44042969,30,708010003
746058.13630371,2574345.43348633,450.72244263,1285,4518.44042969,30,708010003
746058.11567383,2574345.23020874,451.44204712,12593,4518.44042969,30,708010003
746058.07490234,2574345.28529297,451.36065674,17990,4518.44042969,30,708010003
746058.30909424,2574344.92280518,451.99975586,13621,4518.44042969,30,708010003
746058.25959473,2574344.98908936,451.90225220,21588,4518.44042969,30,708010003
746058.13190918,2574345.31449829,451.14355469,1799,4518.44042969,30,708010003
746058.22498779,2574345.04420410,451.80694580,257,4518.44042969,30,708010003
746058.11341553,2574345.35710083,451.05233765,1028,4518.44042969,30,708010003
746058.21522217,2574345.08189331,451.70974731,257,4518.44042969,30,708010003
746058.11890869,2574345.38609253,450.94805908,771,4518.44042969,30,708010003
746058.13471680,2574345.16441284,451.63024902,21074,4518.44042969,30,708010003
746058.10218506,2574345.42820679,450.85415649,771,4518.44042969,30,708010003
746058.11762695,2574345.20570312,451.53933716,16191,4518.44042969,30,708010003
746058.08027344,2574345.29341064,451.36285400,17990,4518.44042969,30,708010003
746058.08417969,2574345.32139526,451.26574707,15934,4518.44042969,30,708010003
746058.14387207,2574345.31910645,451.14285278,2056,4518.44042969,30,708010003
746058.22248535,2574345.05808960,451.81045532,257,4518.44042969,30,708010003
746058.10438232,2574345.37330566,451.06155396,1285,4518.44091797,30,708010003
746058.22431641,2574345.08821045,451.71124268,257,4518.44091797,30,708010003
746058.14362793,2574345.17039429,451.63156128,21074,4518.44091797,30,708010003
746058.11250000,2574345.43400513,450.85354614,1028,4518.44091797,30,708010003
746058.15058594,2574345.44871460,450.72503662,1285,4518.44091797,30,708010003
746058.11341553,2574345.25440918,451.45056152,14649,4518.44091797,30,708010003
746058.08881836,2574345.29908691,451.36364746,17990,4518.44091797,30,708010003
746058.07648926,2574345.33689819,451.27316284,15420,4518.44091797,30,708010003
746058.16590576,2574345.31840454,451.13793945,2313,4518.44091797,30,708010003
746058.21632080,2574345.07350098,451.81436157,257,4518.44091797,30,708010003
746058.11109619,2574345.38020264,451.06274414,1028,4518.44091797,30,708010003
746058.21839600,2574345.10398804,451.71575928,257,4518.44091797,30,708010003
746058.11219482,2574345.41209351,450.96163940,1028,4518.44091797,30,708010003
746058.11451416,2574345.44349609,450.85745239,1028,4518.44091797,30,708010003
746058.11170654,2574345.23161255,451.54815674,16191,4518.44091797,30,708010003
746058.15742188,2574345.45588623,450.72613525,3084,4518.44091797,30,708010003
746058.10041504,2574345.27299438,451.45834351,16191,4518.44091797,30,708010003
746058.09058838,2574345.30869995,451.36685181,17990,4518.44091797,30,708010003
746058.08149414,2574345.34458862,451.27514648,15420,4518.44091797,30,708010003
746058.16791992,2574345.32820068,451.14144897,2313,4518.44091797,30,708010003
746058.12611084,2574345.38270508,451.06015015,2570,4518.44091797,30,708010003
746058.21369629,2574345.11830078,451.71984863,514,4518.44091797,30,708010003
746058.12012939,2574345.23741089,451.54925537,16191,4518.44091797,30,708010003
746058.18311768,2574345.45381104,450.71585083,3341,4518.44091797,30,708010003
746058.08167725,2574345.35508667,451.27914429,14392,4518.44091797,30,708010003
746058.24879150,2574345.04411255,451.91476440,257,4518.44091797,30,708010003
746058.17969971,2574345.33250366,451.14074707,2313,4518.44091797,30,708010003
746058.22218018,2574345.09318481,451.81945801,257,4518.44091797,30,708010003
746058.12501221,2574345.39448486,451.06546021,2313,4518.44091797,30,708010003
746058.22602539,2574345.12260376,451.72076416,257,4518.44091797,30,708010003
746058.10181885,2574345.43901001,450.97674561,1028,4518.44091797,30,708010003
746058.13959961,2574345.20689331,451.64263916,18504,4518.44091797,30,708010003
746058.11231689,2574345.46610962,450.86895752,1028,4518.44091797,30,708010003
746058.10767822,2574345.29109131,451.46365356,16191,4518.44091797,30,708010003
746058.08820801,2574345.33280884,451.37594604,18761,4518.44091797,30,708010003
746058.30531006,2574344.98811279,452.01364136,14135,4518.44091797,30,708010003
746058.26478271,2574345.04649292,451.91604614,514,4518.44091797,30,708010003
746058.19697266,2574345.33518921,451.13815308,2313,4518.44091797,30,708010003
746058.13062744,2574345.40309082,451.06774902,2056,4518.44091797,30,708010003
746058.23530273,2574345.12940918,451.72244263,257,4518.44091797,30,708010003
746058.11549072,2574345.44349609,450.97485352,1285,4518.44091797,30,708010003
746058.14857178,2574345.21339355,451.64416504,11051,4518.44091797,30,708010003
746058.11628418,2574345.47560059,450.87216187,1028,4518.44091797,30,708010003
746058.12122803,2574345.25999390,451.55633545,16705,4518.44091797,30,708010003
746058.11829834,2574345.29670654,451.46444702,17990,4518.44091797,30,708010003
746058.09370117,2574345.34129272,451.37814331,19275,4518.44091797,30,708010003
746058.30292969,2574345.00260864,452.01666260,14906,4518.44091797,30,708010003
746058.08112793,2574345.37840210,451.28814697,15420,4518.44091797,30,708010003
746058.26398926,2574345.05970703,451.91915894,514,4518.44091797,30,708010003
746058.21259766,2574345.33879028,451.13626099,2313,4518.44140625,30,708010003
746058.22712402,2574345.11500488,451.82516479,257,4518.44140625,30,708010003
746058.13618164,2574345.41178833,451.07015991,2056,4518.44140625,30,708010003
746058.24281006,2574345.13719116,451.72454834,257,4518.44140625,30,708010003
746058.14051514,2574345.44230591,450.96725464,2570,4518.44140625,30,708010003
746058.11658936,2574345.27439819,451.56134033,16705,4518.44140625,30,708010003
746058.11372070,2574345.31098877,451.46984863,17990,4518.44140625,30,708010003
746058.10261230,2574345.34791504,451.37924194,20817,4518.44140625,30,708010003
746058.07667236,2574345.39219604,451.29425049,16962,4518.44140625,30,708010003
746058.25477295,2574345.07820068,451.92324829,257,4518.44140625,30,708010003
746058.23157959,2574345.34071289,451.13296509,2570,4518.44140625,30,708010003
746058.22620850,2574345.12800537,451.82855225,257,4518.44140625,30,708010003
746058.14497070,2574345.41880737,451.07095337,2570,4518.44140625,30,708010003
746058.24860840,2574345.14610229,451.72695923,257,4518.44140625,30,708010003
746058.13959961,2574345.45429932,450.97283936,2056,4518.44140625,30,708010003
746058.15308838,2574345.23469482,451.65036011,1542,4518.44140625,30,708010003
746058.13709717,2574345.48820435,450.87145996,1542,4518.44140625,30,708010003
746058.12550049,2574345.28098999,451.56274414,17219,4518.44140625,30,708010003
746058.10187988,2574345.32829224,451.47695923,17990,4518.44140625,30,708010003
746058.10419922,2574345.35749756,451.38244629,19789,4518.44140625,30,708010003
746058.26337891,2574345.08430420,451.92495728,257,4518.44140625,30,708010003
746058.18061523,2574345.37858520,451.15914917,3084,4518.44140625,30,708010003
746058.23139648,2574345.13609253,451.83065796,257,4518.44140625,30,708010003
746058.17139893,2574345.41578613,451.06304932,2570,4518.44140625,30,708010003
746058.19440918,2574345.18949829,451.73995972,257,4518.44140625,30,708010003
746058.15412598,2574345.45698486,450.96984863,1285,4518.44140625,30,708010003
746058.16297607,2574345.48600708,450.86193848,1542,4518.44140625,30,708010003
746058.10541992,2574345.33738647,451.47964478,16962,4518.44140625,30,708010003
746058.10603027,2574345.36750732,451.38586426,19275,4518.44140625,30,708010003
746058.31281738,2574345.03248535,452.02386475,16191,4518.44140625,30,708010003
746058.08833008,2574345.40708862,451.29785156,16191,4518.44140625,30,708010003
746058.26887207,2574345.09269653,451.92724609,257,4518.44140625,30,708010003
746058.07307129,2574345.44599854,451.20935059,14135,4518.44140625,30,708010003
746058.21650391,2574345.15690552,451.83584595,257,4518.44140625,30,708010003
746058.18671875,2574345.41920410,451.06063843,2570,4518.44140625,30,708010003
746058.18110352,2574345.20890747,451.74554443,257,4518.44140625,30,708010003
746058.15290527,2574345.46848999,450.97546387,1542,4518.44140625,30,708010003
746058.14118652,2574345.26319824,451.65936279,771,4518.44140625,30,708010003
746058.17322998,2574345.49211060,450.86154175,1799,4518.44140625,30,708010003
746058.13227539,2574345.29890381,451.56784058,17219,4518.44140625,30,708010003
746058.09772949,2574345.38288818,451.39254761,19275,4518.44140625,30,708010003
746058.08839111,2574345.41789185,451.30194092,16962,4518.44140625,30,708010003
746058.08308105,2574345.45140015,451.20935059,16448,4518.44140625,30,708010003
746058.20020752,2574345.42350708,451.05914307,2570,4518.44140625,30,708010003
746058.18800049,2574345.21620117,451.74743652,257,4518.44140625,30,708010003
746058.18592529,2574345.46330200,450.96365356,2056,4518.44140625,30,708010003
746058.18171387,2574345.49909912,450.86206055,2056,4518.44140625,30,708010003
746058.12727051,2574345.31278931,451.57275391,17219,4518.44140625,30,708010003
746058.10279541,2574345.39100586,451.39474487,19275,4518.44140625,30,708010003
746058.27302246,2574345.11399780,451.93255615,257,4518.44189453,30,708010003
746058.09479980,2574345.45609985,451.20874023,18504,4518.44189453,30,708010003
746058.22718506,2574345.17369019,451.84036255,257,4518.44189453,30,708010003
746058.21540527,2574345.42710815,451.05676270,2570,4518.44189453,30,708010003
746058.17451172,2574345.23548828,451.75314331,257,4518.44189453,30,708010003
746058.19770508,2574345.46861206,450.96255493,2056,4518.44189453,30,708010003
746058.17542725,2574345.26591431,451.65844727,514,4518.44189453,30,708010003
746058.21448975,2574345.49449097,450.84924316,2056,4518.44189453,30,708010003
746058.10780029,2574345.39909302,451.39694214,19789,4518.44189453,30,708010003
746058.09010010,2574345.43849121,451.30944824,19789,4518.44189453,30,708010003
746058.26142578,2574345.13288818,451.93655396,257,4518.44189453,30,708010003
746058.09150391,2574345.46848999,451.21444702,18504,4518.44189453,30,708010003
746058.23420410,2574345.18110596,451.84234619,257,4518.44189453,30,708010003
746058.22730713,2574345.43238770,451.05606079,2570,4518.44189453,30,708010003
746058.20948486,2574345.47401367,450.96154785,2056,4518.44189453,30,708010003
746058.16352539,2574345.28388916,451.66445923,771,4518.44189453,30,708010003
746058.23267822,2574345.49699341,450.84454346,2056,4518.44189453,30,708010003
746058.11707764,2574345.34049927,451.58233643,16191,4518.44189453,30,708010003
746058.08497314,2574345.39210449,451.50045776,257,4518.44189453,30,708010003
746058.10609131,2574345.41090332,451.40133667,19789,4518.44189453,30,708010003
746058.08833008,2574345.45008789,451.31414795,18247,4518.44189453,30,708010003
746058.25477295,2574345.14869629,451.94006348,257,4518.44189453,30,708010003
746058.08808594,2574345.48078857,451.22006226,16448,4518.44189453,30,708010003
